//Rank,User,Team,Points,Played,Combined,Best
1009,BobbyWadd,Hades Heat,0,1,118,118
1010,O_Welles,Three Mile Island Atomic Isotopes,0,1,119,119
1011,Gruffy_McGraw,Deltaville Fire Ants,0,1,129,129
1012,thatmobguy,Florida Storm Kings,0,1,130,130
1013,edmo922,Nome Sayins,0,1,131,131
1014,mactaters,Houston Apple Sox,0,1,131,131
1015,metalypuppies2,Little Rock Grays,0,1,133,133
1016,bwradley,Petaluma Chicken Pluckers,0,1,135,135
1017,VixVapo,Livonia Trapaholics,0,1,140,140
1018,vjojr25,Queens Braggers,0,1,143,143
1019,kennyk442,Arlington Air Hogs,0,1,148,148
1020,MysterE15,Boise Hawks,0,1,151,151
1021,TeeClev,Winston Salem Dash,0,1,152,152
1022,brianlchapman,Pelton Black Cats,0,1,158,158
1023,DMRich,Oakland Athletics,0,1,164,164
1024,arejujas,Fusion M Asere QueBola,0,1,166,166
1025,giants507,Vancouver Jays,0,1,168,168
1026,DGoist,Cranberry Crushers,0,1,170,170
1027,x23jE,x23jE x23jE,0,1,174,174
1028,Creyton53,Prairie Grove Tigers,0,1,176,176
1029,snuf1029,San Diego Madres Madres,0,1,181,181
1030,qqqw,Dugwal Dirt Diggers,0,1,182,182
1031,wkelly73,Fort Worth Garrison,0,1,183,183
1032,Warfsu3,Nippon Ham Fighters,0,1,185,185
1033,Melbye,White House PB JAM,0,1,187,187
1034,drs2631,North Jersey Patriots,0,1,187,187
1035,kyndig2472,Beware of Chicken,0,1,187,187
1036,rbal,San Francisco Sea Lions,0,1,193,193
1037,kuo,Taiwan Kuo Chen,0,1,195,195
1038,bullforce,Sandusky Bullforce,0,1,197,197
1039,Cios23,Tampa Bay Devil Rays,0,1,200,200
1040,Monopole,Medford Mallards,0,1,200,200
1041,jayklayman,Saba Mackerels,0,1,200,200
1042,justinthenavy,Bloomingdale troopers,0,1,200,200
1043,Oakenshield,Chile Chillionaires,0,1,201,201
1044,Versace1978,Ratchet City Trash Pandas,0,1,202,202
1045,slayers0812,Shreveport Bashers,0,1,202,202
1046,mrconce,Great Lakes Loons,0,1,203,203
1047,butterspoon,Prairieville Gophers,0,1,204,204
1048,JonBovi,Angeles Babies,0,1,207,207
1049,Footie75,Carbonear Devil Dogs,0,1,208,208
1050,cooliofan27,ANgeles GIrlypops,0,1,209,209
1051,rich17,North Bethesda Red Storm,0,1,213,213
1052,BLAAAKE08,New York Spankees,0,1,214,214
1053,csnay,Connecticut Astronomers,0,1,214,214
1054,nahariko,Mjau City Knights,0,1,214,214
1055,TheTyler,Boston Shamrocks,0,1,217,217
1056,ADELAts,Tearmoon Empire ADELAts,0,1,218,218
1057,redalligator,Late Capitalism Hellscape,0,1,220,220
1058,tama,Houston Skeeters,0,1,220,220
1059,drdynastic,Red Rock Live TTC,0,1,221,221
1060,smc250,San Antonio Rockets,0,1,222,222
1061,ameliabedelia,Angeles Angels,0,1,223,223
1062,mscianca88,Fairview Knights,0,1,223,223
1063,googs78,Allegheny Foresters,0,1,224,224
1064,Sundowncaps,Mile High Mayhem PCK,0,1,227,227
1065,onrisque,Angry Chihuahuas,0,1,231,231
1066,BigR1507,Kansas City Aces of Bases,0,1,233,233
1067,CAMELSBACK,Venus Flytrap,0,1,234,234
1068,EVCinNYC2,TTC World Baseball Classic,0,1,236,236
1069,jadrien1,jadrien1 no problem,0,1,237,237
1070,BugJug,Marlborough Shoemakers,0,1,238,238
1071,DonovanKreed,Portland Sirens,0,1,241,241
1072,Darkshark17,Detroit P.C. Express,0,1,242,242
1073,fyrinor00,Beachwood Blue Hornets,0,1,243,243
1074,ThatComona,egg golem.,0,1,254,254
1075,MightyHealthy,Parodic Initial- Havers - SCROTL,0,2,187,67
1076,Fanofvan,Sydney Viv Dogs,0,2,193,67
1077,26042,Duncan Desperados,0,2,204,87
1078,aarona,Olathe Trailblazers,0,2,215,82
1079,Cavacom,Warm Embrace,0,2,217,81
1080,mastastanza,Maryville Isotopes,0,2,230,68
1081,hooper4ever,Largo Pirates,0,2,250,89
1082,chriscjolley22,Carolina Bulldogs,0,2,251,90
1083,Swift92,Calgary Hitmen,0,2,277,118
1084,68piratePCK,Central Kentucky Pirates PCK,0,2,283,94
1085,rebjr921,Boston Wild Dogs,0,2,302,114
1086,Peakashoo,Seoul Dragons,0,2,302,115
1087,omaldaal_455,Equipe Quebec TTC,0,2,306,142
1088,IceRayn5,Camjaveratyn O-Forge,0,2,308,136
1089,BobLawBlaw,Goshdarn Sons a Pitches,0,2,322,112
1090,jcookusm14,Glendale Eagles,0,2,333,154
1091,stros98,Richmond Eagles,0,2,337,143
1092,davidlopezh,Houston Flying Chanclas,0,2,344,139
1093,Astrodawg,Alabaster Abalone,0,2,346,148
1094,Richter,Buhners Bombers,0,2,348,108
1095,BarnOwlsAby,Harrisburg Barn Owls,0,2,350,121
1096,Reichenbach,Jacksoville Trash Haulers,0,2,353,148
1097,sportsman44,Family Sielo Gabino,0,2,360,122
1098,Panzeric,Blissfield Sugarboys,0,2,362,165
1099,Schmitty94,Nashville Stars,0,2,380,179
1100,rtoro6,Gastonia Peaches,0,2,385,163
1101,sageentprez,Chucktown Triplets,0,2,386,150
1102,FlyingWV,FlyingWV eMLB'ers PCK,0,2,393,170
1103,PHDrawde,Rockfish Fuzz Cats,0,2,413,172
1104,Silverpacks,Seldom Seen Silverpacks PCK,0,2,415,166
1105,RiverTrippin,Southern Illinois River Bandits,0,2,417,186
1106,JapaneseTwoEnglish,Philadelphia Quakers,0,2,436,210
1107,dag,Chicago Rat Finks,0,2,438,206
1108,ICE_MAN,Hammer's Rabbid Squirrels,0,2,440,205
1109,kazamiyukarin,The Green Kitchen of Your Nightmares,0,2,462,223
1110,bbbenson,nevata firedagons,0,2,469,234
1111,Grinchful,Houston Harambanators,0,2,484,238
1112,lisalovesbiology,StufftyTown Stuffties,0,2,489,243
1113,jamellott23,Baseball Romantics,0,2,491,243
1114,Clutchboiii22,Chicago Blacksox,0,2,499,246
1115,JDion20,Parkhurst Piranhas,0,2,503,249
1116,mppavese,Las Vegas Gamblers,0,2,508,252
1117,tstack,Northern Indiana Navigators,0,3,288,72
1118,warthog79,Santa Cruz Switch,0,3,340,97
1119,atomzero,Normal Night Owls,0,3,391,106
1120,Hyphen,Hutchinson Kings,0,3,399,103
1121,clavette2,Connecticut Stripers,0,3,404,67
1122,crmorri3,Philly TBA,0,3,409,79
1123,Wmbly62,Kitchener Panthers,0,3,467,95
1124,gricky_grimez,Culver City Glizzies,0,3,477,94
1125,laptophound67,Friggen Rights Lets Go PCK,0,3,480,123
1126,mbrox13,Jalisco Charros,0,3,499,124
1127,cmp66,Broadview Flats,0,3,511,126
1128,chartle85,Clear Spring Blazers,0,3,532,151
1129,Raptor,Ogden Raptors - HotL,0,3,536,140
1130,annoyedcustomer,Old Bridge Tycoons,0,3,537,158
1131,zgrizzly,kingsville Jays,0,3,589,148
1132,duckworth92807,So Cal Spicy Srirachas,0,3,606,136
1133,dirtycheetah,Dirty Cheetahs,0,3,614,120
1134,tchuck,Delco Hoagiemouths,0,3,619,122
1135,gypsyson2nd,Gypsyson PackRabbits PCK,0,3,626,128
1136,TastyKnight,Chandler Comets,0,3,630,183
1137,SNHED,Starfleet RedshirtsPCK,0,3,658,175
1138,Remington,New Orleans Gators,0,3,675,207
1139,Torvald78,New York WS Participants TTC,0,3,720,221
1140,bphilb123,Florida Lizards - BFF,0,3,750,247
1141,68pirate,Central Kentucky Pirates,0,4,361,68
1142,Bibbs,Northfield Raiders,0,4,715,102
1143,usmc7789,Yonkers DevilDogNutGrinders,0,4,715,102
1144,foxtrotunicorn,Central Park Space Cows,0,4,742,121
1145,synthbangers,Spring Synthbangers,0,4,758,140
1146,WELL_DONE,Quebec Nordiques We-The North,0,4,847,176
1147,Dakota_Tundra,West Chester Umakinz,0,4,850,151
1148,Prophecy,Marauders TBD,0,4,851,118
1149,savtipp,Motown Cubbies,0,5,842,109
1150,willhog,Englewood Pirates,0,6,1178,118
1151,Zooby2022,Tampa Bay Yankees 22,0,7,1305,75
