//Rank,User,Team,Points,Played,Combined,Best
1011,SamwiseGanja,GreenBowl Packers,1,1,26,26
1012,hoosier9,Lowell Cubs,1,1,26,26
1013,Deadoblivion,Trenton Triceps,1,1,27,27
1014,bcrp77,Domincan Plataneros,1,1,28,28
1015,phillzigg,Buffalo Bisons,1,1,28,28
1016,BLAAAKE08,New York Spankees,1,1,29,29
1017,randycapps,Four Oaks Rebels,1,1,29,29
1018,mustardplug,Somerville Villains,1,1,30,30
1019,thatmobguy,Florida Storm Kings,1,1,30,30
1020,StevenLuker,Palm Springs Angels,1,1,31,31
1021,quase23,Somewhere South,1,1,31,31
1022,jhaverkamp,wayesboro generals,1,1,32,32
1023,slayers0812,Shreveport Bashers,1,1,32,32
1024,jabroo1228,Clearwater Phillies,1,1,33,33
1025,wallooner,Madrid River Bears,1,1,34,34
1026,Cheech34,Arizona Wavy Gravy,1,1,38,38
1027,TidyRighties,Possum Ridge Southpaws TTC,1,1,41,41
1028,firstresponderpoet78,Windermere RedKnights PCK,1,1,41,41
1029,peter4901,HanHwa Eagles,1,1,41,41
1030,Woody85,Eugene Anglers,1,1,42,42
1031,Hensword,Kolnes Eagles,1,1,45,45
1032,PaperBagwell,Palm Beach Gonifs,1,1,45,45
1033,FrankChance,Skandia Truss,1,1,46,46
1034,kris024,Trenton Eclipse,1,1,47,47
1035,jjack519,Europa Knights,1,1,48,48
1036,darkig,Seoul darkig,1,1,52,52
1037,mcolhoun3,NY-Boston Rivals TTC,1,1,53,53
1038,Putnybud,Pallenville Sleepers,1,1,54,54
1039,Godfather4343,Climax Knights,1,1,56,56
1040,ArmandBaseball,Jacksonville Cthulhu,1,1,58,58
1041,Satior420,Mars Attacks,1,1,58,58
1042,LV-Kats,Lehigh Valley Kats,1,1,60,60
1043,soop4m4n,LISBON SOOP4 TEAM,1,1,60,60
1044,Vever,Caper Jays,1,1,61,61
1045,NMCher,Kashima Foxes,1,1,63,63
1046,Fyrinor,Beachside Blue Hornets,1,1,64,64
1047,clayhoadley,Watertown Sword Guys TBD,1,1,78,78
1048,bmaahs,Tampa Dumpster Fire TTC,1,1,92,92
1049,Cajun007,Prarie Cowboys,1,1,105,105
1050,saltair,Keir Tempers,1,2,76,19
1051,JoMo,Columbus Crusaders,1,2,79,25
1052,arizonaone,Indiana Rhubarbs,1,2,84,32
1053,zwrench,Eugene Emeralds,1,2,89,32
1054,Astrodawg,Alabaster Abalone,1,2,92,32
1055,nicolji,Edinburgh Diamond Devils,1,2,101,34
1056,inajitsu,Inajitsu Business,1,2,107,41
1057,MikeS1963,Mason Comets,1,2,115,36
1058,Isarnan,Dark Web Hackers,1,2,120,38
1059,iamqameron,Portland Roses,1,2,121,59
1060,sirstrak2,Arcadia Ballboys,1,2,124,56
1061,csnay,Connecticut Astronomers,1,2,131,30
1062,khucjh15,Los Angeles Dodgers,1,2,133,31
1063,dishnet34,Kalamazoo Brewers,1,2,135,46
1064,raylemon,Detroit Tigers,1,2,136,40
1065,thekid1919,Somewhat Damaged,1,2,140,19
1066,JJSKI1023,Tucson The Dirty T,1,2,145,38
1067,ChEssy,Fuzhou Felines,1,2,146,34
1068,suprmane,Susquehanna Soniqs,1,2,149,37
1069,fotop,Southside Hitmen,1,2,155,40
1070,jclay31797,West Virginia Black Bears,1,2,158,32
1071,Minerva9398,Chicago Skull Hearts,1,2,158,59
1072,seidoace,Seido Aces,1,2,159,64
1073,Butang,Hanshin Tigers,1,2,162,60
1074,sirstrak1,Filipino Fighters,1,2,165,40
1075,swanman911,Richmond Tigers,1,2,167,49
1076,courage,Courage Dogs,1,2,177,63
1077,kingexcel,Spreadsheet Kings,1,2,179,59
1078,Happypg,Lacoochee Mudcats,1,2,182,45
1079,Scalette,Louisville Cats,1,2,183,80
1080,bababooey4,Baltimore Bababooey's,1,2,195,83
1081,hpesoj4,Manchester Queens,1,2,236,60
1082,JayhawkQ,Lawrence Royals,1,2,282,28
1083,Edezaris,New York Knights,1,2,305,55
1084,offseasonblues,DS Niners,1,3,106,19
1085,morgme0,Columbus Jobus,1,3,111,26
1086,MadDog92,Mad Smashers,1,3,116,32
1087,DonovanKreed,Portland Sirens,1,3,133,26
1088,Sizer,Melbourne Praetors,1,3,136,23
1089,joshjonsam,Orcutt TriTips PCK,1,3,136,30
1090,boomer70,Winnipeg Golden Knights,1,3,141,44
1091,SamuelBaerga,New Jersey Clippers,1,3,150,18
1092,brainer1023,Charlotte Giants,1,3,177,21
1093,DodgeeBaller,Dodge City Dynamos,1,3,217,36
1094,JMDJR1,Billstown Fightins (F2P),1,3,219,49
1095,Readymade,Hilo Canefires,1,3,219,53
1096,BriDav006,Delmarva Shorebirds_TTC,1,3,232,36
1097,mkeaveney01,Saratoga Colts,1,3,232,48
1098,NZBreaks,Careless Whispers Whispers,1,3,241,70
1099,arthurbangs,Trollskull Alley Irregulars,1,3,257,55
1100,bwburke94,Burke Lookouts,1,3,287,42
1101,Areme,Costa Rica Coconuts,1,3,299,62
1102,KRAP,Ocean City Sea Turtles,1,3,344,37
1103,LMicheleS,La Quinta Bench Warmers,1,3,362,52
1104,hugemoon,Beijing Moon,1,3,466,110
1105,KillerSnark,Houston Hurricanes,1,4,162,22
1106,ZachNurn32,Seattle Worm Burners,1,4,163,31
1107,Tvbona,Goshen Fighting Maple Leafs,1,4,224,18
1108,JuliusR,Green Mt Boys,1,4,227,29
1109,Trigger017,St. Louis Sluggers,1,4,267,28
1110,mick1027,Shawnee Silver Sox,1,4,316,62
1111,bobhill32,Lakenheath Mud Puppies,1,4,329,42
1112,BeantownBro,Beantown Bros,1,4,360,66
1113,Thorsten0510,German Monarchs,1,4,374,50
1114,Rothelstein,Dino Nuggets,1,4,383,40
1115,rfgh2020,Daegu Pilots,1,4,526,38
1116,willhog,Englewood Pirates,1,5,237,32
1117,brox13,Shelbyville Nuclear Power Plant,1,5,292,40
1118,DanielBougi,Ostrava Arrows,1,5,353,41
1119,BigRed,Big Red Machine,1,5,388,54
1120,Brahmsian,Hanover Paladins,1,5,393,17
1121,DocBear,Knockemstiff Golden Horde,1,5,433,36
1122,dmacgreg37,Notre Dame Fighting Irish,1,6,393,36
1123,CaseyP,Henerville Hippos,1,6,584,43
1124,DIamondGirl,Sunnyvale Bottlekids,1,7,311,26
1125,hubatbat1943,Whitin Rockets,1,7,676,61
1126,Doctor,Green Dirigibles,1,7,823,53
1127,barasui,MAPO Gorolt,1,7,848,92
1128,Stoli406,Casas Adobes Red Foxes,1,8,653,51
1129,iamnumber494,Castelia City 494s,1,9,641,33
1130,CaladranBrood,Wrestling Catfish,1,9,974,35
1131,The_juice,Newport Gull's LE,1,10,933,39
1132,ace1231960,Halifax Hot Rods,1,10,1180,47
1133,Punk42AE,Reykjavik Phoenix,1,21,2078,36
1134,Quickserviceman,Samsung Lions,0,1,33,33
1135,Route66,Route66 Highwaymen TTC,0,1,33,33
1136,Ruffdog72,St. Louis Brownies TTC,0,1,33,33
1137,rj1240,PVille Rage,0,1,33,33
1138,dannibalcorpse,Long Island Trash Boyz,0,1,34,34
1139,Wheatchex,Wolcott Locomotives,0,1,37,37
1140,aramis9182,Concord Transcendentalists,0,1,37,37
1141,duckworth92807,So Cal Spicy Srirachas,0,1,37,37
1142,FatBoy08,Story City Storm Chasers,0,1,38,38
1143,JohnHouse,Midtown Scavengers,0,1,38,38
1144,malivion,Dewey Decimals,0,1,38,38
1145,tama,Houston Skeeters,0,1,38,38
1146,larrupin_lous,Magic Jeannis,0,1,39,39
1147,Penji,Salisbury City,0,1,40,40
1148,QS7T,Alberta 47's,0,1,40,40
1149,hockeywhitey,Lone Tree Lumberjacks,0,1,41,41
1150,BraveSol,Southern Sol PCK,0,1,42,42
1151,tdquinn2617,Houston Pioneers,0,1,42,42
1152,GrinerMB282,Billy's Beane Counters,0,1,44,44
1153,HitAndRun27,Orange County Crush,0,1,44,44
1154,phillyguy73,Philadelphia Blue Jays,0,1,45,45
1155,likelyapril,Seattle Seattle,0,1,46,46
1156,gloomhawk,Saint Wendel Quaggas,0,1,47,47
1157,toadvine,Screwston Blastros,0,1,47,47
1158,mightymorlang,Rochester Rage Hawks,0,1,48,48
1159,Cramel,Farmville Barnyard,0,1,49,49
1160,Grinchful,Houston Harambanators,0,1,49,49
1161,cfilipsen,Kansas City Royals,0,1,50,50
1162,rudyt2039,Ft Worth Oil Barons,0,1,51,51
1163,JeffersonJim,Topeka Tootsie Rolls,0,1,52,52
1164,Nicole3Cahill,Florida Marlins,0,1,52,52
1165,bfarrell16,St. Louis Stars,0,1,52,52
1166,jackvbd,Philadelphia Phillies,0,1,52,52
1167,Threeve,Las Vegas High Rollers,0,1,55,55
1168,stubby_clapp,Montreal Olympiques,0,1,55,55
1169,fyrinor00,Beachwood Blue Hornets,0,1,56,56
1170,40Calhoun,Charleston Sand Gnats,0,1,57,57
1171,IDontEverLose,Ottawa IDontLose,0,1,57,57
1172,jaw1727b,Fayetteville Woodpeckers,0,1,57,57
1173,gmjorden,RISP City Scorers,0,1,58,58
1174,Schmitty94,Nashville Stars,0,1,59,59
1175,savagino,Portland Sea Dogs,0,1,59,59
1176,Cios23,Tampa Bay Devil Rays,0,1,61,61
1177,BrewerPacker,Wisconsin Badgers,0,1,62,62
1178,Towlie,Towlie Terrors,0,1,62,62
1179,chrisb,Ventura Waves PCK,0,1,62,62
1180,usmc7789,Yonkers DevilDogNutGrinders,0,1,62,62
1181,pauserefresh,Big Lake Dock Bullies,0,1,63,63
1182,BaseballBoi,Cuyahoga Falls Capitals,0,1,64,64
1183,FlyingWV,FlyingWV eMLB'ers PCK,0,1,64,64
1184,Yotsu,Endfield TangTang,0,1,64,64
1185,hotroute07,Telluride Giants - CG,0,1,64,64
1186,jfoll273,iLLadelphia Angels,0,1,64,64
1187,BriDav00,Peninsula Whips,0,1,66,66
1188,bummahoney,Malazan Bridgeburners,0,1,66,66
1189,Garnak,St. Louie Louies,0,1,67,67
1190,ratracerunner,Boston Marathoners,0,1,67,67
1191,Strifeknot,Wokingham Night Shift,0,1,69,69
1192,fubbydude1991,Flint SOL Lions,0,1,71,71
1193,mooon,Waterloo Vikings,0,1,71,71
1194,bdbk85,Columbus Crimson,0,1,72,72
1195,MisterxDave,Scranton Tacos,0,1,73,73
1196,ClevelandRises,Cleveland Bridesmaids,0,1,74,74
1197,dtgalganski,San Francisco Redbirds,0,1,74,74
1198,Fabtron7,Ted Williams' Frozen Head - DGAF,0,1,79,79
1199,blaikknight8,Springfield Wonderbats,0,1,80,80
1200,Doubletake,Nuuk Royalists,0,1,81,81
1201,WAMCO93,Big Smoke Skyliners,0,1,81,81
1202,friendofrobots,Tortilla Chips,0,1,81,81
1203,Kleinman85,Austin Hammerheads,0,1,82,82
1204,SeKelly207,Med City Surge,0,1,82,82
1205,StratMJ99,K-State WildCatz,0,1,82,82
1206,chrism,Phoenix Drought,0,1,82,82
1207,jeffw3000,Beaver Falls Bees,0,1,83,83
1208,Kynan360,Gettysburg Gophers - HotL,0,1,85,85
1209,hipandkneedoc2,Asbury Springboks TTC,0,1,85,85
1210,shadowlab2000,Shakedown 1977 Microbus TTC - HotL,0,1,90,90
1211,bilt12,JN Cardinals,0,1,91,91
1212,cryptokurt,Bitcoin City Bulls,0,1,91,91
1213,bksenior2,Mid City Trillionaires,0,1,92,92
1214,bksenior3,Hokkaido Mr. Sparkles,0,1,92,92
1215,Cap_Anson,Trawick Blueberry Crushers,0,1,93,93
1216,Qortar,I2019m Rock hard,0,1,93,93
1217,cbrisk22,Seattle Pilots,0,1,94,94
1218,giantsfan,Grand Prairie Dust Devils,0,1,94,94
1219,aw13_pck,BINGO Checkers Union - PCK,0,1,96,96
1220,oldfolkies,Village Voices,0,1,96,96
1221,BlueSamuraiG,Vegas Shrimp Cocktails Hot,0,1,99,99
1222,EVCinNYCfm,EVC's Let the Music Play Ball-TTC,0,1,99,99
1223,alexothegreat520,Hackensack Bulls,0,1,99,99
1224,Warhawk3,Vyrantia Fae,0,1,101,101
1225,burkejay,Chicago Blue Jays,0,1,102,102
1226,mosesk,Louisville Scarlett,0,1,108,108
1227,Twins613,Gotham City Batmen,0,1,109,109
1228,strak1,Pinoy Pals,0,1,110,110
1229,splattus,New Haven Ravens,0,1,111,111
1230,4forDelgado,Dawson City Nuggets,0,1,114,114
1231,Attaboyd,Frederick Keys,0,1,117,117
1232,PhillyTB13,Philly CheeseMisteaks,0,1,117,117
1233,Swanson_Spitshines,Indy Steakmen,0,1,117,117
1234,theyeti101,Sakuragawa Park Cats,0,1,121,121
1235,LonestarrTTC,Arizona Yanks Up Their Sox TTC,0,1,122,122
1236,Con,Vlad News Bears,0,1,123,123
1237,STLWes,Busch Whackers,0,1,124,124
1238,ASlightBeaver,Halifax Donairs,0,1,126,126
1239,Tackett17,Shelby Valley Miners,0,1,127,127
1240,exhorter24,Burnwell Stars,0,1,127,127
1241,Crabbys,Port Orchard Land Crabs,0,1,128,128
1242,Cydian42,Twitter Trans Girls,0,1,128,128
1243,DGoist,Cranberry Crushers,0,1,128,128
1244,Morganisahottie,Pensacola Blue Wahoos,0,1,128,128
1245,knottaverage,Woodridge WildBois,0,1,130,130
1246,derekofferman7,Bonds Barry Bonds,0,1,141,141
1247,rtoro6,Gastonia Peaches,0,1,143,143
1248,tstack,Northern Indiana Navigators,0,1,157,157
1249,Prophecy,Marauders TBD,0,1,189,189
1250,stevetams1965,Davenport Westsiders,0,1,231,231
1251,docnike1972,O Fallon Cubbies,0,1,238,238
1252,myarmytank23,Boston Tanks,0,1,245,245
1253,kanady_steve,Fort Hood Lancers,0,1,254,254
1254,tcw1988,Atlanta Mariners,0,2,86,34
1255,theconstantlaw,Delaware Blue Hens,0,2,89,35
1256,Swift92,Calgary Hitmen,0,2,92,41
1257,skip410,McConnellsburg Maulers,0,2,96,39
1258,Fredmerkle,Lynn Cactuars,0,2,97,41
1259,jeremy7227,Wanderview Warpigs,0,2,98,40
1260,VonPreux,Sendai Samurai,0,2,99,35
1261,Nortdirt,Philadelphia Nortdirts,0,2,99,42
1262,Blundy,Elizabethtown Diamond Dawgs,0,2,100,39
1263,b30b30,Santiago Caballeros PCK,0,2,101,41
1264,Bigwhiff,Ahwatukee Augers,0,2,103,39
1265,Nighthawks68,Neptune Nighthawks,0,2,103,42
1266,LouCat22,New Jersey Thunderbolts,0,2,111,54
1267,herbtarlec,Yellowhead Wounds,0,2,122,60
1268,jaj73,Longview Storm,0,2,135,66
1269,SOdette,Asheville Skydogs,0,2,147,35
1270,BobLawBlaw,Goshdarn Sons a Pitches,0,2,150,38
1271,jeju,Jeju Islanders,0,2,150,65
1272,apelikejay,ApeLike Apes,0,2,152,73
1273,colleges,College Redshirts,0,2,154,70
1274,reservegoalie,Warner Twins,0,2,160,33
1275,MojitoBoy,Spokane Squirrel Cats,0,2,163,52
1276,grossck,Winchester Colonels,0,2,165,82
1277,miki,Los Angeles Dodgers,0,2,167,45
1278,Orihalcon,Morristown Mimics,0,2,171,67
1279,Fikyas20,Depok Wolves,0,2,171,81
1280,diddler69,Oakland Bandits,0,2,174,46
1281,moosehaas,Brooklyn Prison Ship Martyrs,0,2,180,89
1282,x23jE,x23jE x23jE,0,2,182,64
1283,FritoLeyritz,Corpus Christi Swingers,0,2,182,74
1284,Rileymeadows,Detroit Tyres,0,2,183,89
1285,hawkeyemba,Hawkeye Hellraisers,0,2,186,74
1286,cjbaseball11,Utopia Skywalkers,0,2,186,82
1287,John5539,Mos Eisley Smugglers,0,2,190,70
1288,aw13_ttc,Dome Sweet Home - TTC,0,2,192,96
1289,skipper,Snow Skippers,0,2,193,78
1290,neatsox,Western Greysocks,0,2,195,79
1291,rdf,Asbury Springboks PCK,0,2,197,94
1292,mrbill965,Gotham Knights,0,2,204,78
1293,scrumhalf,Hunterdon Springboks,0,2,224,102
1294,TeddyO4,Better Off Ted,0,2,231,104
1295,JQJr,Salt Lake Stormin' Mormons PCK,0,2,241,117
1296,smileyfacejane,Fargo Fielders,0,2,249,123
1297,mjw1774,Waterloo Vampires,0,2,295,102
1298,Raptor,Ogden Raptors - HotL,0,2,305,106
1299,GotTheShakes,Detroit Sushi Cats,0,2,331,109
1300,rwall1988,Bay View Sunsets,0,3,137,33
1301,Thicketcat,Mt Lookout Locos,0,3,139,38
1302,wduchene,Carlsbad Atitudes,0,3,141,43
1303,MysterE15,Boise Hawks,0,3,148,38
1304,snuf1029,San Diego Madres Madres,0,3,152,37
1305,Garrettjaxx19,Lakeland Aresenals,0,3,155,40
1306,smsetnor,Atlanna Ground Bones,0,3,169,54
1307,sdshrugged,Groundball Defenders,0,3,172,38
1308,TacocaT371,Monterey Jacks,0,3,255,57
1309,Ryanmad1,Six Nations Chiefs,0,3,267,56
1310,randalld,New Barn Spartans,0,3,318,68
1311,NickWirth19,Cincinnati Skyline Cheese Coney,0,3,354,116
1312,Rumps,Marz Martian,0,3,362,111
1313,redtoss,RETO Dragons,0,3,376,45
1314,orioles,Bel Air Orioles,0,3,381,125
1315,ncc2000,Flint Tropics,0,3,429,106
1316,dldl1077,Anyang 235,0,3,515,148
1317,tkahrska,St. Paul Killer Whales,0,4,196,38
1318,jimmynova,Arizona Shade,0,4,206,39
1319,gwjones7,Banana Splits TTC,0,4,210,46
1320,stan0738,Bronx Bombers,0,4,215,47
1321,BigMuggsyBulldogs,Miami Big Muggsy,0,4,298,56
1322,TheCharm,The Way We Became The Brady Bunch TTC,0,4,361,66
1323,pavspurs,Seoul Kagereru Oidemase Festive,0,4,398,68
1324,martye88,Secaucus Doggies,0,4,454,99
1325,areyoutyler,Los Angeles Dodgers,0,4,463,89
1326,Reidwk,Lakeland Titans,0,4,709,98
1327,Cardsfan67,Kingsport Cobras,0,7,825,102
1328,04Monstah,John Henry Must Dye (hiS haIR),0,11,1344,88
